HHF,G,Y,FADA,AA,HGD,AT,E,K,T,U,I,B,W,Q,SDE
0,0,0,0,0,3.333,2.56,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.23,0,4.76,0,0,0,0,0,0,0,0
0.168,0,0,1.683,0,57.076,0,0.46,0,0,5.14,0,0.93,0,0,1
0,0,0.76,0.127,1.52,1.755,0,0.76,0,0,0,0,0,0,0,0
0.809,0,2.38,0.809,0,3,0,0,0,0,2.38,0,0,0,0,0
0,0,0,0,0.17,4.326,0,0,0,0,0,0,0,0,0,0
0.34,0.55,0,1.191,0,4.59,0,2.22,0,0,1.66,0,0.55,0,3.88,1
0.02,0,2.23,0,0,2.25,0,0,0.14,0,0,0,0,0.22,0.52,0
0,0,0,0,1.36,1.294,0,0.68,0,0,0,0,0,0,0,0
0,0,0,0.26,0,13.5,0,0.81,0,0,0.81,0,0,0,0.81,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.271,0,1.057,0,0,0,0,0.5,0,0,0,0,0
0,2.25,0,0.503,0,16.304,0,1.12,0,0,1.12,0,0.56,0,0,1
0.08,0,1.38,0,0,2.488,0,0.69,0,0,0.69,0,0,0,0,0
0,0,0.98,0,0,1.82,0,0,0,0,0,0.28,0,0,0.14,0
0,0,0,0,0,1.428,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0.07,0,0,2.115,0,2.651,0,0.45,0,0,0.9,0,0,0.45,0.9,1
0.191,0.08,0,0.271,0,4.904,0,0.08,0.33,0,0.9,0,0.33,0.16,0,1
0,0,0,0,0,2.195,0,0,0,0,0,0,0,0,0,0
0,0,0,0.371,0,2.25,0,0,0,0,0,0,0,0,0,0
0,0,3.75,0,2.25,1.833,0,0.75,0,0,0,0,0,0,0,0
0,0,0,0,1.01,4.03,0,0,0,0,0,0,0,0,0,0
0.17,1.36,0,0.17,0,9.411,0,0,0,0,1.36,0,1.36,0,1.36,1
0.134,0.73,0,0.43,0,8.445,0.09,0.73,0.27,0.18,0.64,0.83,0.18,0.55,0,1
0,0,0,0,0,1.512,1.09,0.54,0,0,1.64,0,0,0,0,0
0,0.4,0,0.121,0,1.979,0,0.4,0.4,0,2,0,0,0,0,1
0.024,0,0.62,0,0.08,4.665,0,0,0,0,0.17,0.8,0,0,0,0
0,0,0,0,0,1.973,1.3,0,0,0,0.32,0.32,0,0,0,0
0.234,0,0,0.437,0,3.675,0,0.18,0.25,0.69,1.26,0.75,0.18,0.44,0.44,1
0,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.529,0,2.06,0,0,0,0,0,0,0,0
0,0,2.22,0.176,2.22,2.1,0,0,0,0,3.33,0,0,0,0,0
0.102,0,0.72,0.306,0,2.538,0,0,0,0,0,0,0,0,0,0
0.224,0.49,0,0.25,0,5.872,0,0.41,0.24,0.16,1.16,0.66,0.24,0.91,0.16,1
0.15,0,0,0.273,0,6.789,0,0.05,0.24,0,0.81,0.35,0.13,1.14,0.43,1
0,0,0.54,0,0.54,1.4,0,0,0,0,0,0,0,0,0,0
0,0,0.21,0.161,0,2.813,0,0.42,0,0,1.06,0.21,0,0,0.21,0
0,0,0,0,0,2.666,0,0,0,0,0,0,0,0,0,0
0.214,0,0.93,0,0,2.904,0.62,0,0.31,0,0,0,0,0,0,0
0.148,0,0,1.599,0,4.947,0,0.22,0.22,1.57,3.37,0.22,0,0.22,1.35,1
0.086,0,0,0.086,0,4.166,0,0.55,0.55,0,1.67,0,0.55,0.55,0,1
0,0,5.12,0,0,1.952,0,0,0,0,1.28,0,1.28,0,0,0
0,0,0,0,0,2.714,0,0,0,0,0,0,0,0,0,0
0,0,0,0.056,0,1.788,0,0,0,0,0,0.33,0,0,0,0
0.128,0,0,0.085,0,2.484,0,1.09,0,0,2.19,0.82,0.27,0,0.54,1
0,0,0,0,0,1.166,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.043,5.05,0,0,0,0,0,0,0,0,0
0,0,1.33,0,0,2.166,0,0,0,0,0,0,0,0,0,0
0,0,0,0.197,1.28,2.35,0,0.64,0,0,1.28,1.28,0,0,0,0
0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0.153,0,3.317,0,0.45,0,0,0,0,0,0,0,1
0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
0,0.94,0,0.217,0,1.48,0,0,0,0,0.47,0,0,0,0.47,1
0,0,0,0,1.16,1.384,0,0,0,0,0,0,0,0,0,0
0,0,0,1.438,0,1,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.652,0,0,0,0,0,0,0,0,0,0
0.191,0,0,0.438,0,14.619,0,0,0,1.15,1.15,1.15,0.38,1.35,0.19,1
0.211,0,0,0,0,1.745,0,0.3,0,0,3.03,0,0,0,0.3,1
0,0,7.69,0,3.84,2.909,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.241,8.49,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.165,0,1.666,0,0,0,0,0,0,0,0,0,0
0,0,0.74,0,0,2.1,0,0.58,0,0,0.74,0.08,0,0.08,0.08,0
0,0,0,0,0,1.517,0,1.15,0,0,0,0,0,0,0,0
0.008,0,0,0,0,1.318,0,0.1,0,0,0,0,0,0.1,0.05,0
0,0,0,0,0,5.888,0,0,2,0,8,0,0,0,0,0
0,0,3.29,0,0,2.304,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.333,0,0,0,0,2.12,0,0,0,0,0
0,0,0,0.14,0,6.693,0,0.82,0,0,1.1,0,0,0,0,1
0.157,0.32,0,0,0,1.494,0,0.65,0,0,3.25,0,0,0,0.32,1
0.191,0,0,0.438,0,14.619,0,0,0,1.15,1.15,1.15,0.38,1.34,0.19,1
0,0,0,0,0,3.149,0,0,0,0,0,0,0,0,0,0
0.047,0,1.76,0.023,1.54,8.76,0,0,0,0,0.88,0.66,1.32,0,0,0
0.054,0,0,0,0.75,1.066,0,0.37,0,0,0.37,0,0,0,0.75,0
0,0,0.27,0,0,2.521,0,0,0,0,0.54,0.27,0,0,0.27,0
0.145,0.02,0,0.538,0,5.108,0.02,0.02,0.05,0.05,1.59,0.23,0.1,0.39,0.45,1
0,0,0,0,0,1.735,0.76,0,0,0,0,0,0,0,0,0
0.161,0.33,0,0,0,2.195,0,0.99,0,0,3.3,0,0,0,0.33,1
0,0,0,1.282,9.09,1,0,0,0,0,0,0,0,0,0,0
0.141,0,0.51,0,2.59,25.812,0,0,0,0,0,1.55,2.07,0,0,0
0,0.31,0,0.323,0,2.15,0,1.91,0.63,0,1.59,0,0,0.31,0.63,1
0.35,2.32,0,0.701,0,1.434,0,0,0,0,4.65,0,0,0,0,1
0,1.78,0,0,0,7,0,0,0,0,1.78,0,0,0,0,0
0,0,0,0,0.65,3.857,0,0,0,0,0.65,0,0,0,0,0
0,0,0,0.192,2.46,1.535,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.478,0.44,0,0,0,0.44,0,0,0,0,0
0,0,1.49,0,0,1.1,0,1.49,0,0,1.49,0,0,0,0,1
0.005,0,0,0.008,0.03,2.145,0.39,0.09,0,0.01,0.07,0.05,0,0.01,0.09,0
0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0
0,0.61,0,1.232,0,4.159,0,0.81,1.22,0,1.22,0,0.2,0,0.4,1
0.107,0,0,0.241,0.18,2.623,0,0,0,0,0.94,0.37,1.32,0,0.37,1
0,0,0,1.336,0,6.611,0,0.89,0,0,2.67,0,0,0,0,1
0,3.07,0,0.251,0,3.214,0,0,0,0,0,0,0,0,0,0
0,0,2.53,0.149,0,1.423,0,0,0,0,0,0,0,0,0,0
0.299,0,0,1.082,0,5.274,0,0,0.64,0,0.51,0,0,0.12,0.9,1
0,0,0,0,33.33,1,0,0,0,0,0,0,0,0,0,0
0.177,0.76,0,0,0,3.836,0,0.38,0,0,0.76,0,0,0,0,1
0.74,0,0,0.211,0,2.9,0,0,0,0,1.14,0,0,2.85,0,1
0.157,0.32,0,0,0,1.537,0,0.65,0,0,3.25,0,0,0,0.32,1
0.224,0.49,0,0.25,0,5.872,0,0.41,0.24,0.16,1.16,0.66,0.24,0.91,0.16,1
0,0,0,0.49,0,2.125,2.32,0,0,0,1.16,0,0,0,0,0
0,0,0,0.595,0,1.5,0,0,0,0,0,0,0,0,0,0
0.014,0.08,0,0.099,0,4.07,0,0.42,0,0,3.17,0.08,0,0.34,0.17,1
0.34,0,0,0.51,0,3.761,0,0,0,0,0,0,0,0,0,1
0,0,1.85,0,0,1.24,0,0,0.61,0,0,0,0,0,0,0
0,0,0,0,0,1.153,0,0,0,0,0,0,0,0,1.56,0
0,0,0,0,1.66,3.789,0,0,0,0,0,0,0,0,0,0
0,0,12.5,1.123,0,2.6,0,0,0,0,0,0,0,0,0,0
0,0,0,0.653,0,8,0,0,0,0,1.66,0,0,0,0,1
0,0,0,0.1,1.4,1.682,0,0.7,0,0,0,0,0,0,0,0
0,0,0,0.156,0,1.394,0,0.14,0,0,1.44,0.14,0.57,0,0.14,1
0,0,1.56,0,0,3,0,0,0,0,0,0,0,0,0,0
0,4.54,0,0,0,1.8,0,0,0,0,0,0,0,0,0,1
0.046,0.14,0,0.585,0,5.02,0,0.29,0.14,0.14,0.58,0,0.29,0,0,1
0.164,0.04,0,0.413,0,3.533,0,0.32,0.11,0.16,1.32,0.4,0.16,0.44,0.4,1
0,0,0,1.149,13.33,1.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0.034,0,2.588,0,0.2,0,0,0,0,0,0,0,1
0.129,0,0,0,0,3.266,0,0,0,0,0.6,0,0,0,0,0
0,0,20.83,0,0,3.555,0,0,0,0,0,0,0,0,0,0
0.052,0.4,0,0.105,0,1.194,0,0.8,1.2,0,0.8,0,0,0,0,1
0,0,0.9,0,0.9,1.45,0,0.9,0,0,0,0,0,0,0,0
0.118,0,0.05,0.054,0,2.379,0,0.1,0,0.3,0.75,0.1,0.3,0.15,0,1
0,4.08,0,0.257,0,4.181,0,0,0,0,0,0,0,0,0,1
0,0,0,0.061,0,1.392,0,0.32,0,0,0,0,0,0,0,0
0,0.31,0,0.137,0,3.537,0,0.63,0.31,0,0.31,0.31,0,0,0,1
0.243,0.48,0,0.486,0,5.13,0,1.44,0,0,2.41,0,0,0.48,0.96,1
0.258,0.54,0,1.466,0,31.388,0,0.54,0,0,2.73,0.54,0,0,0,1
0.085,0.09,0,0.341,0,7.273,0,0.09,0.09,0.55,1.56,0.55,0.18,0,0,1
0,0,1.09,0,0,2.075,0,0.36,0,0,0.72,0,0,0,0.36,0
0,0,0,0,0,3,0,1.85,0,0,0,0,0,0,0,1
0,0.26,0,0.077,0,1.8,0,0.26,0,0,0.52,0,0,0,0,1
0,0,0,0.478,0,2.868,0,0.49,0.24,0,0.74,0,0,0,0.24,1
0,0,0,0,0,1.636,1.62,0,0,0,0,0,0,0,0,0
0,0,0,1.094,0,2.021,0,0.71,0,0,0.71,0,0,0,0,1
0,1.78,0,0.544,0,1.777,0,0,0,0,0,0,0,0,0,1
0,0,6.25,0,0,3.722,0,0.36,0,0,0,0,0,0,0,0
0,2.23,0,0.479,0,16.739,0,1.11,0,0,1.11,0,0.55,0,0,1
0.043,0,2.07,0,0,2.272,0,0,0,0,0,0,0,0,0.41,0
0,0,0,0,0,1.785,0,0,0,0,1.49,0,0,0,0,0
0.087,0,0,0.174,0,1.612,0,0,0,0,1.92,0,0,0.48,0,1
0,0,0,0,0,2.875,0,0,0,0,0,0,0,0,0,0
0,0,0,3.076,0,1.428,0,0,0,0,4.54,0,4.54,0,0,1
0,0,0,0.348,0,1.312,0,3.92,0,0,0,0,0,0,0,0
0,0,2.13,0,0.21,2.524,0,0.64,0,0,0.21,0,0,0,0,0
0,0,2.99,0.043,0,2.468,0,0,0,0,0,0,0,0,0,0
0,0,1.96,0,0,1.611,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.666,1.56,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.1,0,2.04,0,0,0,0,0,0,0,0
0,0,0,1.413,0,4.047,0,0,0,0,0,0,0,0,0,1
0.139,0.03,0,0.334,0,3.305,0,0.25,0.1,0.14,1.41,0.4,0.18,0.29,0.36,1
0,0,0,0.022,0,2.621,0,0,0,0,0.14,0,0.28,0,0,0
0,0,0,0,0,1.196,0,0,0,0,1.53,0,0,0,0,0
0,0,1.13,0,0,3.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0
0,0,0,0.269,0,4.18,0,0,0,0.47,1.91,0,0.95,0,0,1
0,0,0,0,0,1,0,0,0,0,1.6,0,0,0,0,0
0,0,0,0,0,1.625,0,0,0,0,0,0,0,0,0,0
0,0,1.53,0.339,2.3,1.813,0,0,0,0,0.76,0,0,0,0,0
0,0,2.22,0,0,4.228,0,0,0,0,0,0,0,0,0,0
0.013,0,0.62,0,0.04,3.685,0,0.04,0,0,0.14,0.66,0.04,0,0,0
0,0,0.19,0,0,2.08,0,0.19,0,0,1.16,0.38,0,0,0,0
0.223,1.12,0,0.223,0,2.021,0,0,0.74,0,1.87,0,0.37,0,0,1
0.04,0,0,0.04,0,1.823,0,0,0,0,0.39,0,0.13,0,0,0
0,0.22,0,0.647,0,1.869,0,0,0,0,0.22,0,0,0,0,1
0,0,0,0,1.02,1.29,0,2.04,0,0,0,0,0,0,0,0
0.273,0,0,0.91,0,2.283,0,2.25,0,0,1.69,0,0,0.56,0.56,1
0,0,0,0,0,1.571,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.69,1.285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0.49,0.016,0,1.679,5.74,0.19,0,0,0.29,0,0.39,0,0,0
0,0,0,0,0,1.873,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.263,0,0,0,0,0.95,0,0,0,0,0
0,0,0,0,0,2.769,0,0,0,0,1.47,0,0,0,0,1
0,0,4.37,0,0.19,2.731,0,0,0.09,0,0.19,0,0,0,0.38,0
0.182,0,0,0.365,0,3.343,0,0,0,0,2.1,0,0,0,1.05,1
0,2.46,0,1.907,0,1.285,0,0,0,0,0,0,0,0,0,1
0,0,0,0,11.11,1.5,0,0,0,0,0,0,0,0,0,0
0,0,1.78,0,0,1.406,0,0,0,0,0,0,0,0,0,0
0.061,0,0,0.371,0,2.89,0,0.12,0.12,0.12,1.27,0.25,0.89,0,0.12,1
0,0,0,0.045,0,2.078,0.27,0.27,0,0,0.54,0,0,0,0,0
0.08,0.16,0,0.773,0,6.586,0,0.32,0.16,0.16,0.98,0,0.32,0,0,1
0.294,0.48,0,0.589,0,4.85,0,1.46,0.48,0.48,1.95,0,0.48,0,0,1
0,0,0,0,0,2.939,0.71,0,0,0,0.71,0,0,0,0,0
0.086,0.17,0,0,0,4.792,0,1.38,0,0,2.42,0,0.17,0,0.34,1
0,0,2.04,0,2.04,2.682,0,0,0,0,0,0,0,0,0,0
0,0,0.35,0,0,1.506,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.25,0,2.619,0,0,0,0,0,0,0,0,0,0
0.61,0,0,0.203,0,4.133,0,0,0,0,0,0,0,0,0,1
0,0,1.12,0,0,1.583,0,0,0.56,0,0,0,0,0,0,0
0.054,0.33,0,1.194,0,5.567,0,0.33,0.33,1.68,3.69,0.16,0,0,1.68,1
0,0,1.66,0,1.66,1.722,0,0,0,0,1.66,0,0,0,0,0
0,0,0.92,0,0,2.891,0,0.15,0,0,0.46,0,0,0,0,0
0,0,0,1.417,0,3.029,0,5,0,0,0,0,0,0,0,1
0,0.8,0,0.21,0,4.49,0,1.21,0.4,0,1.21,0,0,0,0,1
0,0,0,0,1.14,1.19,0,1.14,0,0,0,0,0,0,0,0
0,0,0,0.12,0,2.862,0.78,0,0,0,0.78,0,0,0,0,0
0,0,2.4,0,0,2.44,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.727,0,0,0,0,0,0,0,0,0,0
0.151,0.09,0,0.318,0,6.813,0,0.39,0.39,4.1,1.66,0.19,0,0.39,0.19,1
0,0.19,0.09,0.061,0,3.626,0,0,0,0,0.09,0,0,0,0,1
0.252,0,0,0.421,0,5.173,0,1.45,0,0,2.42,0,0,0.48,0.97,1
0,0,2.63,0,2.63,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.846,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.29,2.29,0,0,0,0,0,0,0,0,0
0,0,0,0,1.38,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.082,0,1.704,0.16,0,0,0,0.32,0,0,0,0,0
0,0,0,0,0,1.65,1.72,0,0,0,0,0,0,0,0,0
0,0,0,1.069,0,1,0,0,0,0,2.98,0,0,0,0,0
0,0,0,0,0,1.304,0,0,0,0,1.68,0,0,0,0,1
0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.17,1,0,0,0,0,2.17,0,0,0,0,0
0.174,0,0,0.174,0,9.186,0,0,0,0,0,0,0,0.51,0,1
0,0,0,0,0,1.216,1.52,0,0,0,0,0,0,0,0,1
0,0,0,0.823,0,2.815,0,0.8,0,0,2.4,0,0,0,0.8,1
0.166,0.32,0,0,0,1.494,0,0.65,0,0,3.25,0,0,0,0.32,1
0.204,0,0,0,0,5.181,0,0,0,0,6.41,0,0,0,0,1
0,0,0,0.537,0,2.777,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1.63,1.545,0,3.27,0,0,0,0,0,0,0,0
0,0,0.5,0,0,1.545,0.25,0,0,0,0,0,0.25,0,0,0
0,0,0.14,0,0.59,1.803,0,0,0,0,0.14,0,0,0,0,0
0,0,0,0,0,1,0,7.69,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.016,0,0.62,0,0.05,2.972,0,0.05,0,0,0.16,0.5,0,0,0,0
0,0,0,0,20,1.25,0,0,0,0,0,0,0,0,0,0
0,1.66,0,0.368,0,2.611,0,0,0,0,0,0,0,0,0,1
0,0,0,0.536,0,2.166,0,0,0,0,3.73,0.93,0,0,0,1
0.41,0,0,0.082,0,5.074,0,0.47,0,0,2.35,0,0,1.41,0.47,1
0.171,0,0,0.343,0,2.235,0,0.93,0,0,2.8,0,0,0,0,1
0,0,0,1.478,0,2,0,0,0,0,2.17,0,0,0,0,1
0.182,0,0,0.127,0,4.225,0,0.63,0.34,2.61,1.5,0.75,0.05,0.17,0.05,1
0.107,0,0,0.295,0.18,2.542,0,0,0,0,0.94,0.37,1.32,0,0.37,1
0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.084,0,0.48,0,0,0,0,0,0,0,0
0.105,0,0,0.157,0,2.366,0,1.04,0,2.09,1.04,0.34,0,0.34,0,1
0,0,0,0,0,1.416,0,0,0,0,0,0,0,0,0,0
0,0,0,0.113,0,1.25,0,0.82,0,0,2.47,0,0,0,0.82,1
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0.199,0,0,0.548,0,14.301,0,0,0,0.41,0.83,0.62,0.2,0.62,0.2,1
0,0,0,0,0,1.983,0,0.66,0,0,0,0,0,0,0,0
0.212,0,0,0,0,4.818,0,0,0,0,5.26,0,0,0,0,1
0.37,0,0,0.462,0,2.44,0,1.93,0,0,2.58,0,0,0.64,0.64,1
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.17,0,1.468,0,0,0.99,0,1.99,0,0,0.49,0.99,1
0,0,2.02,0.162,2.02,2.125,0,0,0,0,0,0,0,0,1.01,0
0,0,0,1.529,0,5.5,0,0,0,0,0,0,0,0,0,1
0,0,2.23,0,0,4,0,0,0,0,0,0,0,0,0,0
0,2.16,0,0.488,0,15.16,0,1.08,0,0,1.08,0,0.54,0,0,1
0,0,0,0,3.03,2,0,0,0,0,0,0,0,0,0,0
0.029,0,0,0.029,0.55,3.455,1.48,0.37,0,0,0,0,0.18,0,0,0
0.197,0,0,1.248,0,58.705,0,0.37,0.37,0,4.52,0.37,0.75,0.37,0,1
0,0,0,0,1.81,1.125,0,0,0,0,1.81,1.81,0,0,0,0
0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.028,0,0.56,0,0,0,0,0.56,0,1.7,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0,0,0,0,1.88,1,0,0,0,0,1.88,0,0,0,0,0
1.785,0,0,1.542,0,239.571,0,0,0,0,0,0,0,0,0,1
0.233,0.74,0,0.467,0,1.846,0,0.74,0,0,1.49,0.74,0,0,0,1
0,0,0,0,1.4,3.875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.4,1.84,0.4,0,0,1.22,0.4,0.4,0,0,0,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0.055,0,2.26,0.064,0.06,2.024,0,0,0,0.06,1.23,0,0,0.25,0.12,0
0.191,0.23,0,0.42,0,8.026,0,1.18,0.11,0.35,0.35,0,0.11,0.59,0.95,1
0,0,0,0,0,1.375,0,0,0,0,0,0,0,0,0,0
0,0,0.53,0,0,3.731,0,0,0,0,0,0,0,0,0,0
0,0,0,0.371,0,1.714,2.17,0,0,0,2.17,0,0,0,0,0
0,0,2.22,0,0,1.764,0,0,0,0,0,0,0,0,0,0
1.31,0,0,5.836,0,5.792,0,0.29,0,0.09,1.09,0.09,0.49,0,0.09,1
0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0
0,0,0,0.061,0,1.456,0,0,0,0,1.29,0,0,0,0,1
0.055,0,0,1.718,0,5.175,0,0.34,0.34,1.55,3.8,0.17,0.17,0,1.73,1
0.015,0.09,0,0.045,0,2.133,0,0.87,0.48,0.78,1.56,0.09,0,0.09,1.07,1
0,0,1.28,0.094,0.64,1.919,0.64,0.32,0,0,0.32,0,0,0,0,0
0,0,0,0.204,1.12,1.214,0,0,0,0,0,0,0,0,0,0
0,0,0,0.463,0,1.538,0,0.68,0,0,0,0,0,0,0,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0,0,0,0,0,2.638,4.5,0,0,0,0,0,0,0,0,0
0,0.59,0,0,0,8.586,0,0,0,0,0,0,0.59,0,0,1
0,0,0.44,0.134,0,3.08,0,0.67,0,0,1.56,0.22,0,0,0.44,0
0.894,0,0,0.246,0,4,0,0.48,0,0,1.24,0,0.38,0,0.09,1
0.532,0.03,0,0.613,0,7.3,0,0.14,0.29,0,1.53,0.56,0.44,0.59,0.44,1
0,0,0,0.046,0,1.661,0,0.56,0,0,0.28,0,0,0,0,1
0,0,0.83,0,0,1.848,0,0,0,0,0,0,0,0,0,0
0,0,0,1.886,0,1.375,0,0,0,0,0,0,0,0,0,0
0,0,0.85,0,1.7,2.108,1.28,0,0,0,1.28,0,0,0,0,0
0.18,3.27,0,0.54,0,14.818,0,0,0,0,1.63,0,1.63,0,1.63,1
0.465,0,0,0.232,0,2.687,0,0,1.23,0,2.46,0,0,0,0,1
0,0,0,0,0.81,1.156,0,0,0,0,0.4,0,0,0,0,0
0.017,0,0.02,0.107,0,3.922,0,0.02,0,0.2,0.17,0,0.02,0,0.1,1
0.21,0,0,0,0,4.5,0,0,0,0,5.26,0,0,0,0,1
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0.5,0,0.045,0,1.324,0,0,0,0,0.25,0,0,0,0,0
0,0,0,32.478,0,1.666,0,0,0,0,0,0,0,0,0,0
0,0,0,0.176,1.02,1.241,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.466,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.81,1.125,0,0,0,0,0,0,0,0,0,0
0,0,1.29,0,1.94,2.197,1.94,0,0,0,0.97,0,0,0,0,0
0,0,0,0,0,1.784,0,0.68,0,0,0,0,0,0,0,0
0.107,0.16,0,0.08,0,2.015,0,0.5,0,0.5,1.52,0,0.67,0,0,1
0,0,8.69,0,0,5.357,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.666,0,0,0,0,0,0,0,0,0,0
0,0,2.75,0,0,2.161,0,0.2,0,0,0,0,0,0.2,0.81,0
0,0,0,0.711,0,4,0,2.94,0,0,0,0,0,0,0,1
0,0,0,0,0.67,1.222,0,0.67,0,0.67,1.34,0,0,0,0,0
0,0,1.83,0.116,0,1.619,0,0,0,0,0,0,0,0,0,0
0.112,0,0,0.187,0,3.184,0,0.68,0.22,0,0.68,0,0,1.6,0.91,1
0.056,0,0,0.352,0,9.601,0,0.2,0.1,0,1.2,0.2,0,0,0.2,1
0,0,0,0,16.66,1.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0
0,0,1.41,0,0,2.022,0,0,0,0,0,0,0,0,0.28,0
0.351,0,0,1.053,0,3.884,0,0,0.3,0,1.23,0,0,0,0.61,1
0,0,0,0,2.85,1.25,0,0,0,0,0,0,0,0,2.85,0
0,0,0.96,0,0.16,4.771,0.16,0.16,0,0,0,0.16,0.16,0,0,0
0,0,0,0,0,1.444,0,0,0,0,0,0,0,0,0,0
0,0,1.58,0,3.17,1.4,0,0,0,0,1.58,0,0,0,0,0
0,0,0,0,0,2.557,1.72,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.596,0.8,0,0,0,0.8,0,0,0,0,0
0,0,7.6,0,2.17,2.421,0,0,0,0,0,0,0,0,0,0
0.541,0,0,0.12,0,5.428,0,0.66,0,0,0.33,0,0,1.66,0.66,1
0,0,0,0,3.57,1.25,0,0,0,0,0,0,0,0,0,0
0.031,0,0,0.237,0,3.758,0,0.36,0,0,3.36,0.09,0,0.36,0,1
0,0,0,0,0,1.833,0,0,0,0,0,0,0,0,0,0
0,0,1.05,0,0,3.571,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
0,0,18.18,0,0,2,0,0,0,0,0,0,0,0,0,0
0.192,0.06,0,0.41,0,4.754,0,0.13,0.33,0,1.13,0,0.33,0.13,0,1
0.5,0,0,0.142,0,1.636,0,0,0,0.46,1.85,0,0,0.46,0.46,1
0,0,0,0.573,0,2.884,0,0,0,0,0,0,0,0,0,1
0,0,2.18,0,0,2.431,0,0,0,0,0,0,0,0,0,0
0,0,1.81,0,0,3.923,2.11,0,0,0,0,0,0,0,0,0
0,0,2.32,0,0,1.7,0,0,0,0,1.74,0,0,0,0,0
0,0.62,0,0.517,0,3.363,0,0,0,0,1.86,0,0,0,1.24,1
0.263,0,0,0.461,0,3.493,0,0.95,0,0,0.47,0.47,0,0.95,0.95,1
0,0,0,0.537,0,2.777,0,0,0,0,0,0,0,0,0,1
0,0,0.86,0,0,2.119,0,0,0,0,0,0.43,0,0,0,0
0,0.26,0,0.369,0,13.82,0,0.26,0,0,0.52,0,0,0,0,1
0,0,3.84,0,0.38,2.297,0,0,0,0,0,0,0,0,0.76,0
0,0,2.08,0,0,2.108,0,1.04,0,0,0,0,0,0,0,0
0.107,0,0,1.178,0,3.613,0,0.32,0.32,2.58,3.54,0.32,0,0,1.61,1
0,0,0,0,0,2.211,0,0,0,0,0,0,0,0,0,0
0,0,1.07,0,2.15,2.7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.333,0,0,0,0,0,0,0,0,0,0
0.051,0.61,0,0.103,0,6.125,0,0.3,0,0,0.92,0.61,0,0,0.3,1
0,0,0,0,0,1.363,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0
